groupby_lastfm,year,song,artist,genre,inverse_score,number_of_weeks,old_popularity,artist_rank,lastfm,lastfm_rank,youtube,youtube_rank,new_total_count,genre_category,Alternative & Punk,Classical,Electronica,Jazz,Other,Pop,Rock,Soundtrack,Traditional,Urban,number_of_songs_by_artist,total_number_of_songs_by_artist,genre_Count_from2005,groupby_youtube,groupby_5,groupby_3,rankby_total_count,groupby_3_total_rank,groupby_5_total_rank,full_gerne_count
6,1966,Tell Her,Dean Parrish,Urban,5,2,8016,2285,3234,4280,53312.0,3598,56546.0,9,0,0,0,0,0,0,0,0,0,1,2,2,19436,5,3,2,3811,2,3,81715
6,1964,Hand It Over,Chuck Jackson,Urban,20,3,7240,136,2138,4725,54190.0,3575,56328.0,9,0,0,0,0,0,0,0,0,0,1,107,107,19436,5,3,2,3816,2,3,81715
4,1968,Sudden Stop,Percy Sledge,Urban,155,5,5286,166,13849,2735,42273.0,3899,56122.0,9,0,0,0,0,0,0,0,0,0,1,92,98,19436,5,3,2,3819,2,3,81715
4,1969,One Night Affair,The O'Jays,Urban,157,6,5253,324,9078,3239,46649.0,3774,55727.0,9,0,0,0,0,0,0,0,0,0,1,47,246,19436,5,3,2,3830,2,3,81715
6,1962,Where Have You Been (All My Life),Arthur Alexander,Urban,189,8,4939,568,1768,4912,53596.0,3591,55364.0,9,0,0,0,0,0,0,0,0,0,1,26,35,19436,5,3,2,3837,2,3,81715
6,1961,Room Full Of Tears,The Drifters,Urban,91,5,5967,17,3022,4354,52253.0,3619,55275.0,9,0,0,0,0,0,0,0,0,0,1,273,273,19436,5,3,2,3838,2,3,81715
4,1959,Bad Girl,The Miracles,Urban,11,2,7645,55,9524,3182,45525.0,3814,55049.0,9,0,0,0,0,0,0,0,0,0,1,183,238,19436,5,3,2,3840,2,3,81715
3,1965,When A Boy Falls In Love,Sam Cooke,Urban,169,5,5134,9,27340,2070,27552.0,4437,54892.0,9,0,0,0,0,0,0,0,0,0,1,326,326,19436,6,3,2,3846,2,3,81715
7,1970,Ace Of Spade,O.V. Wright,Urban,266,7,4306,971,722,5788,54078.0,3577,54800.0,9,0,0,0,0,0,0,0,0,0,1,15,16,19436,5,3,2,3849,2,3,81715
6,1970,I'll Be Right Here,Tyrone Davis,Urban,357,9,3561,310,1670,4966,52544.0,3613,54214.0,9,0,0,0,0,0,0,0,0,0,1,50,122,19436,5,3,2,3861,2,3,81715
10,1962,The Lost Penny,Brook Benton,Urban,45,2,6624,5,41,7582,53984.0,3579,54025.0,9,0,0,0,0,0,0,0,0,0,1,365,370,19436,5,3,2,3866,2,3,81715
8,1969,Let Me Love You,Ray Charles,Urban,13,2,7552,12,276,6575,53688.0,3589,53964.0,9,0,0,0,0,0,0,0,0,0,1,303,353,19436,5,3,2,3868,2,3,81715
4,1964,I'll Always Love You,Brenda Holloway,Urban,174,5,5081,343,8505,3302,45411.0,3815,53916.0,9,0,0,0,0,0,0,0,0,0,1,44,44,19436,5,3,2,3869,2,3,81715
4,1966,"Neighbor, Neighbor",Jimmy Hughes,Urban,139,6,5441,598,10764,3044,43067.0,3875,53831.0,9,0,0,0,0,0,0,0,0,0,1,24,24,19436,5,3,2,3871,2,3,81715
6,1964,I Like It Like That,The Miracles,Urban,496,9,2676,55,2755,4451,50957.0,3661,53712.0,9,0,0,0,0,0,0,0,0,0,1,183,238,19436,5,3,2,3876,2,3,81715
4,1968,I Wish I Knew (How It Would Feel To Be Free),Solomon Burke,Urban,182,8,5000,75,12027,2913,41533.0,3932,53560.0,9,0,0,0,0,0,0,0,0,0,1,154,163,19436,5,3,2,3879,2,3,81715
6,1970,Do You See My Love (For You Growing),Jr. Walker & The All Stars,Urban,530,10,2509,68,2250,4672,51053.0,3654,53303.0,9,0,0,0,0,0,0,0,0,0,1,165,199,19436,5,3,2,3888,2,3,81715
6,1962,The Greatest Hurt,Jackie Wilson,Urban,484,9,2742,7,2007,4795,51213.0,3653,53220.0,9,0,0,0,0,0,0,0,0,0,1,338,353,19436,5,3,2,3890,2,3,81715
7,1965,"Never, Never Leave Me",Mary Wells,Urban,199,6,4868,65,1529,5065,51518.0,3642,53047.0,9,0,0,0,0,0,0,0,0,0,1,171,171,19436,5,3,2,3891,2,3,81715
3,1964,Hold What You've Got,Joe Tex,Urban,805,11,1403,72,29218,2006,23749.0,4625,52967.0,9,0,0,0,0,0,0,0,0,0,1,159,206,19436,6,3,2,3893,2,3,81715
10,1968,I Heard It Thru The Grapevine,King Curtis & The Kingpins,Urban,47,3,6587,674,2,8136,52920.0,3608,52922.0,9,0,0,0,0,0,0,0,0,0,1,22,28,19436,5,3,2,3895,2,3,81715
10,1970,Losers Weepers - Part I,Etta James,Urban,17,3,7381,58,4,8063,52868.0,3611,52872.0,9,0,0,0,0,0,0,0,0,0,1,176,176,19436,5,3,2,3899,2,3,81715
2,1962,Next Door To The Blues,Etta James,Urban,154,7,5292,58,43676,1655,8983.0,5869,52659.0,9,0,0,0,0,0,0,0,0,0,1,176,176,19436,7,4,3,3902,2,3,81715
4,1965,Agent Double-O-Soul,Edwin Starr,Urban,651,11,1983,256,8717,3277,43554.0,3867,52271.0,9,0,0,0,0,0,0,0,0,0,1,60,92,19436,5,3,2,3909,2,3,81715
2,1962,Jellybread,Booker T. & The MG's,Urban,63,5,6304,99,46784,1598,5480.0,6482,52264.0,9,0,0,0,0,0,0,0,0,0,1,135,151,19436,8,4,3,3910,2,3,81715
4,1969,You Got Yours And I'll Get Mine,The Delfonics,Urban,403,10,3245,165,11210,2996,40908.0,3951,52118.0,9,0,0,0,0,0,0,0,0,0,1,93,114,19436,5,3,2,3915,2,3,81715
3,1959,Come To Me,Marv Johnson,Urban,712,15,1728,170,25630,2132,26418.0,4487,52048.0,9,0,0,0,0,0,0,0,0,0,1,91,91,19436,6,3,2,3916,2,3,81715
4,1965,A Sweet Woman Like You,Joe Tex,Urban,498,9,2665,72,15524,2626,36402.0,4079,51926.0,9,0,0,0,0,0,0,0,0,0,1,159,206,19436,5,3,2,3920,2,3,81715
6,1967,Girl I Need You,The Artistics,Urban,156,6,5267,929,1911,4840,49992.0,3680,51903.0,9,0,0,0,0,0,0,0,0,0,1,16,16,19436,5,3,2,3921,2,3,81715
7,1964,I Can't Believe What You Say (For Seeing What You Do),Ike & Tina Turner,Urban,13,3,7540,213,913,5585,50879.0,3664,51792.0,9,0,0,0,0,0,0,0,0,0,1,74,125,19436,5,3,2,3923,2,3,81715
5,1960,Sleep,Little Willie John,Urban,1014,16,703,201,5131,3802,46596.0,3777,51727.0,9,0,0,0,0,0,0,0,0,0,1,77,77,19436,5,3,2,3926,2,3,81715
5,1966,It Was A Very Good Year,Della Reese,Urban,3,2,8217,296,6336,3595,45064.0,3828,51400.0,9,0,0,0,0,0,0,0,0,0,1,52,52,19436,5,3,2,3937,2,3,81715
5,1966,S.Y.S.L.J.F.M. (The Letter Song),Joe Tex,Urban,307,7,3965,72,5331,3768,46050.0,3797,51381.0,9,0,0,0,0,0,0,0,0,0,1,159,206,19436,5,3,2,3938,2,3,81715
6,1958,Coquette,Fats Domino,Urban,9,1,7779,10,2701,4474,48594.0,3715,51295.0,9,0,0,0,0,0,0,0,0,0,1,318,318,19436,5,3,2,3942,2,3,81715
3,1966,Take This Heart Of Mine,Marvin Gaye,Urban,332,8,3750,26,22333,2265,28708.0,4392,51041.0,9,0,0,0,0,0,0,0,0,0,1,236,393,19436,6,3,2,3951,2,3,81715
3,1968,She's Lookin' Good,Wilson Pickett,Urban,674,10,1889,29,25732,2126,25190.0,4550,50922.0,9,0,0,0,0,0,0,0,0,0,1,229,286,19436,6,3,2,3956,2,3,81715
7,1962,Walk On The Wild Side,Brook Benton,Urban,289,7,4125,5,1291,5224,49611.0,3688,50902.0,9,0,0,0,0,0,0,0,0,0,1,365,370,19436,5,3,2,3957,2,3,81715
4,1968,Special Occasion,Smokey Robinson & The Miracles,Urban,520,9,2555,105,15141,2654,35753.0,4102,50894.0,9,0,0,0,0,0,0,0,0,0,1,129,180,19436,5,3,2,3958,2,3,81715
4,1967,(Loneliness Made Me Realize) It's You That I Need,The Temptations,Urban,669,9,1912,18,9105,3235,41533.0,3931,50638.0,9,0,0,0,0,0,0,0,0,0,1,269,478,19436,5,3,2,3964,2,3,81715
4,1968,Stop,Howard Tate,Urban,108,5,5767,741,12127,2903,38441.0,4021,50568.0,9,0,0,0,0,0,0,0,0,0,1,20,20,19436,5,3,2,3966,2,3,81715
7,1958,A Letter To An Angel,Jimmy Clanton,Urban,672,12,1900,155,816,5685,49697.0,3687,50513.0,9,0,0,0,0,0,0,0,0,0,1,97,97,19436,5,3,2,3967,2,3,81715
5,1969,I've Lost Everything I've Ever Loved,David Ruffin,Urban,182,5,5006,656,7624,3415,42653.0,3883,50277.0,9,0,0,0,0,0,0,0,0,0,1,22,53,19436,5,3,2,3972,2,3,81715
6,1966,I'll Take Good Care Of You,Garnet Mimms,Urban,392,9,3312,560,2179,4706,47707.0,3745,49886.0,9,0,0,0,0,0,0,0,0,0,1,26,26,19436,5,3,2,3977,2,3,81715
8,1967,Just Once In A Lifetime,Brenda & The Tabulations,Urban,6,2,8000,271,367,6362,49383.0,3694,49750.0,9,0,0,0,0,0,0,0,0,0,1,56,74,19436,5,3,2,3980,2,3,81715
3,1969,Mrs. Robinson,Booker T. & The MG's,Urban,383,8,3370,99,21557,2298,28169.0,4409,49726.0,9,0,0,0,0,0,0,0,0,0,1,135,151,19436,6,3,2,3981,2,3,81715
5,1966,Goodnight My Love,Ben E. King,Urban,22,3,7167,111,5026,3830,44365.0,3845,49391.0,9,0,0,0,0,0,0,0,0,0,1,124,163,19436,5,3,2,3992,2,3,81715
4,1964,Castles In The Sand,Little Stevie Wonder,Urban,287,9,4137,486,10157,3108,39210.0,3996,49367.0,9,0,0,0,0,0,0,0,0,0,1,30,30,19436,5,3,2,3993,2,3,81715
3,1967,Raise Your Hand,Eddie Floyd,Urban,77,6,6128,219,35510,1832,13496.0,5361,49006.0,9,0,0,0,0,0,0,0,0,0,1,72,72,19436,7,4,2,4003,2,3,81715
3,1965,I'll Always Love You,The Spinners,Urban,350,7,3608,467,22686,2253,26290.0,4497,48976.0,9,0,0,0,0,0,0,0,0,0,1,31,282,19436,6,3,2,4005,2,3,81715
4,1968,Here Comes The Judge,Shorty Long,Urban,830,11,1316,935,16898,2546,32057.0,4242,48955.0,9,0,0,0,0,0,0,0,0,0,1,16,16,19436,6,3,2,4007,2,3,81715
3,1964,Can Your Monkey Do The Dog,Rufus Thomas,Urban,380,9,3386,279,26258,2107,22609.0,4683,48867.0,9,0,0,0,0,0,0,0,0,0,1,54,85,19436,6,3,2,4011,2,3,81715
3,1969,Nobody But You Babe,Clarence Reid,Urban,502,10,2650,1344,23955,2207,24881.0,4571,48836.0,9,0,0,0,0,0,0,0,0,0,1,10,11,19436,6,3,2,4013,2,3,81715
6,1961,Te-Ta-Te-Ta-Ta,Ernie K-Doe,Urban,131,5,5526,510,2770,4441,45972.0,3800,48742.0,9,0,0,0,0,0,0,0,0,0,1,29,29,19436,5,3,2,4014,2,3,81715
4,1964,Soul Serenade,King Curtis,Urban,320,12,3860,443,16538,2567,31974.0,4249,48512.0,9,0,0,0,0,0,0,0,0,0,1,34,34,19436,6,3,2,4019,2,3,81715
8,1965,Gee Baby (I'm Sorry),The Three Degrees,Urban,51,5,6523,544,544,6029,47818.0,3743,48362.0,9,0,0,0,0,0,0,0,0,0,1,27,53,19436,5,3,2,4027,2,3,81715
6,1969,What's The Use Of Breaking Up,Jerry Butler,Urban,668,10,1916,33,1707,4942,46257.0,3789,47964.0,9,0,0,0,0,0,0,0,0,0,1,217,244,19436,5,3,2,4041,2,3,81715
6,1959,Since You've Been Gone,Clyde McPhatter,Urban,597,13,2199,116,1701,4949,46166.0,3793,47867.0,9,0,0,0,0,0,0,0,0,0,1,120,120,19436,5,3,2,4045,2,3,81715
3,1969,No Matter What Sign You Are,Diana Ross & The Supremes,Urban,364,6,3511,167,20145,2365,27607.0,4435,47752.0,9,0,0,0,0,0,0,0,0,0,1,92,92,19436,6,3,2,4048,2,3,81715
6,1959,I'm Gonna Be A Wheel Some Day,Fats Domino,Urban,818,13,1347,10,3460,4202,43876.0,3858,47336.0,9,0,0,0,0,0,0,0,0,0,1,318,318,19436,5,3,2,4058,2,3,81715
4,1967,Boogaloo Down Broadway,The Fantastic Johnny C,Urban,1227,18,250,419,10516,3069,36819.0,4063,47335.0,9,0,0,0,0,0,0,0,0,0,1,35,35,19436,5,3,2,4059,2,3,81715
3,1962,Strange I Know,The Marvelettes,Urban,462,14,2867,34,20896,2326,26409.0,4488,47305.0,9,0,0,0,0,0,0,0,0,0,1,215,215,19436,6,3,2,4062,2,3,81715
6,1969,You Keep Me Hanging On,Wilson Pickett,Urban,24,3,7101,29,1572,5033,45644.0,3808,47216.0,9,0,0,0,0,0,0,0,0,0,1,229,286,19436,5,3,2,4066,2,3,81715
4,1961,Poor Fool,Ike & Tina Turner,Urban,528,11,2517,213,15179,2649,31969.0,4250,47148.0,9,0,0,0,0,0,0,0,0,0,1,74,125,19436,6,3,2,4067,2,3,81715
4,1969,I Could Never Be President,Johnnie Taylor,Urban,333,8,3736,216,14233,2719,32679.0,4213,46912.0,9,0,0,0,0,0,0,0,0,0,1,72,161,19436,6,3,2,4073,2,3,81715
8,1958,Pretty Girls Everywhere,Eugene Church and The Fellows,Urban,631,15,2066,996,250,6652,46657.0,3773,46907.0,9,0,0,0,0,0,0,0,0,0,1,15,15,19436,5,3,2,4074,2,3,81715
5,1960,(You Were Made For) All My Love,Jackie Wilson,Urban,864,13,1168,7,3614,4160,42899.0,3878,46513.0,9,0,0,0,0,0,0,0,0,0,1,338,353,19436,5,3,2,4085,2,3,81715
4,1964,I've Got Sand In My Shoes,The Drifters,Urban,399,7,3267,17,10883,3032,35292.0,4116,46175.0,9,0,0,0,0,0,0,0,0,0,1,273,273,19436,5,3,2,4090,2,3,81715
6,1970,Let Me Back In,Tyrone Davis,Urban,223,8,4662,310,2311,4638,43760.0,3860,46071.0,9,0,0,0,0,0,0,0,0,0,1,50,122,19436,5,3,2,4091,2,3,81715
6,1969,30-60-90,Willie Mitchell,Urban,141,5,5421,312,2298,4647,43654.0,3862,45952.0,9,0,0,0,0,0,0,0,0,0,1,49,49,19436,5,3,2,4092,2,3,81715
4,1963,Land Of 1000 Dances,Chris Kenner,Urban,92,7,5955,609,8077,3356,37824.0,4030,45901.0,9,0,0,0,0,0,0,0,0,0,1,24,24,19436,5,3,2,4093,2,3,81715
3,1968,I Got A Sure Thing,Ollie & The Nightingales,Urban,223,9,4658,1426,28295,2042,17595.0,4985,45890.0,9,0,0,0,0,0,0,0,0,0,1,9,9,19436,6,3,2,4094,2,3,81715
3,1959,Hey Little Girl,Dee Clark,Urban,889,15,1083,128,28836,2020,16801.0,5050,45637.0,9,0,0,0,0,0,0,0,0,0,1,112,112,19436,7,4,2,4100,2,3,81715
3,1967,Your Unchanging Love,Marvin Gaye,Urban,340,7,3673,26,23875,2212,21751.0,4735,45626.0,9,0,0,0,0,0,0,0,0,0,1,236,393,19436,6,3,2,4103,2,3,81715
9,1969,Honey (I Miss You),O.C. Smith,Urban,249,6,4442,218,196,6805,45328.0,3818,45524.0,9,0,0,0,0,0,0,0,0,0,1,72,83,19436,5,3,2,4108,2,3,81715
3,1966,I Can't Believe You Love Me,Tammi Terrell,Urban,86,5,6032,1035,20981,2322,24473.0,4585,45454.0,9,0,0,0,0,0,0,0,0,0,1,14,14,19436,6,3,2,4111,2,3,81715
4,1967,Nearer To You,Betty Harris,Urban,38,4,6753,790,8697,3279,36750.0,4064,45447.0,9,0,0,0,0,0,0,0,0,0,1,19,19,19436,5,3,2,4112,2,3,81715
5,1961,Please Tell Me Why,Jackie Wilson,Urban,503,8,2640,7,5564,3732,39862.0,3979,45426.0,9,0,0,0,0,0,0,0,0,0,1,338,353,19436,5,3,2,4114,2,3,81715
7,1968,There's Gonna Be A Showdown,Archie Bell & The Drells,Urban,673,11,1896,247,1403,5143,44012.0,3855,45415.0,9,0,0,0,0,0,0,0,0,0,1,62,71,19436,5,3,2,4115,2,3,81715
8,1968,I Love You Madly,Fantastic Four,Urban,245,9,4480,710,267,6603,45063.0,3829,45330.0,9,0,0,0,0,0,0,0,0,0,1,21,29,19436,5,3,2,4120,2,3,81715
4,1962,Little Young Lover,The Impressions,Urban,5,1,8034,22,10153,3109,35150.0,4123,45303.0,9,0,0,0,0,0,0,0,0,0,1,255,294,19436,5,3,2,4121,2,3,81715
3,1969,Let A Woman Be A Woman - Let A Man Be A Man,Dyke And The Blazers,Urban,490,11,2715,358,18769,2440,26298.0,4496,45067.0,9,0,0,0,0,0,0,0,0,0,1,41,41,19436,6,3,2,4128,2,3,81715
3,1968,A Man Needs A Woman,James Carr,Urban,256,10,4372,487,20553,2341,24391.0,4590,44944.0,9,0,0,0,0,0,0,0,0,0,1,30,30,19436,6,3,2,4132,2,3,81715
6,1969,If It Wasn't For Bad Luck,Ray Charles & Jimmy Lewis,Urban,108,6,5764,1786,3139,4308,41798.0,3921,44937.0,9,0,0,0,0,0,0,0,0,0,1,6,6,19436,5,3,2,4134,2,3,81715
3,1965,Ride Your Pony,Lee Dorsey,Urban,491,9,2712,217,33144,1891,11617.0,5566,44761.0,9,0,0,0,0,0,0,0,0,0,1,72,72,19436,7,4,3,4140,2,3,81715
5,1964,Without The One You Love (Life's Not Worth While),Four Tops,Urban,242,5,4512,42,7585,3417,37115.0,4059,44700.0,9,0,0,0,0,0,0,0,0,0,1,200,367,19436,5,3,2,4141,2,3,81715
7,1965,If I Didn't Love You,Chuck Jackson,Urban,300,7,4027,136,1066,5417,43443.0,3869,44509.0,9,0,0,0,0,0,0,0,0,0,1,107,107,19436,5,3,2,4149,2,3,81715
7,1966,Teenager's Prayer,Joe Simon,Urban,167,7,5158,140,839,5662,43637.0,3863,44476.0,9,0,0,0,0,0,0,0,0,0,1,105,219,19436,5,3,2,4151,2,3,81715
5,1967,Come On Sock It To Me,Syl Johnson,Urban,10,3,7712,1264,6589,3552,37636.0,4037,44225.0,9,0,0,0,0,0,0,0,0,0,1,11,27,19436,5,3,2,4156,2,3,81715
8,1967,Sockin' 1-2-3-4,John Roberts,Urban,105,4,5799,1960,528,6052,43127.0,3873,43655.0,9,0,0,0,0,0,0,0,0,0,1,4,4,19436,5,3,2,4169,2,3,81715
6,1961,Lonely Street,Clarence Henry,Urban,188,6,4941,355,1893,4849,41608.0,3927,43501.0,9,0,0,0,0,0,0,0,0,0,1,42,42,19436,5,3,2,4173,2,3,81715
6,1967,I'll Be Sweeter Tomorrow (Than I Was Today),The O'Jays,Urban,222,9,4663,324,3368,4242,40100.0,3973,43468.0,9,0,0,0,0,0,0,0,0,0,1,47,246,19436,5,3,2,4174,2,3,81715
8,1965,I Got You (I Feel Good),James Brown And The Famous Flames,Urban,1006,12,725,21,323,6445,43095.0,3874,43418.0,9,0,0,0,0,0,0,0,0,0,1,263,263,19436,5,3,2,4175,2,3,81715
3,1965,Tonight's The Night,Solomon Burke,Urban,536,10,2484,75,28829,2021,14376.0,5252,43205.0,9,0,0,0,0,0,0,0,0,0,1,154,163,19436,7,4,2,4182,2,3,81715
7,1968,Competition Ain't Nothin',Little Carl Carlton,Urban,144,8,5396,1024,1120,5379,41946.0,3912,43066.0,9,0,0,0,0,0,0,0,0,0,1,14,14,19436,5,3,2,4184,2,3,81715
8,1968,For Your Precious Love,Jackie Wilson & Count Basie,Urban,309,7,3946,1196,508,6080,42534.0,3888,43042.0,9,0,0,0,0,0,0,0,0,0,1,12,12,19436,5,3,2,4185,2,3,81715
7,1970,She Didn't Know (She Kept On Talking),Dee Dee Warwick,Urban,147,8,5365,448,1044,5448,41931.0,3913,42975.0,9,0,0,0,0,0,0,0,0,0,1,33,38,19436,5,3,2,4187,2,3,81715
3,1968,Here I Am Baby,The Marvelettes,Urban,373,9,3432,34,22331,2266,20572.0,4802,42903.0,9,0,0,0,0,0,0,0,0,0,1,215,215,19436,6,3,2,4189,2,3,81715
4,1964,Loving You More Every Day,Etta James,Urban,174,6,5084,58,13380,2775,29213.0,4363,42593.0,9,0,0,0,0,0,0,0,0,0,1,176,176,19436,6,3,2,4194,2,3,81715
9,1969,I'll Try Something New,Supremes & Temptations,Urban,484,7,2739,1212,75,7343,42170.0,3903,42245.0,9,0,0,0,0,0,0,0,0,0,1,12,12,19436,5,3,2,4209,2,3,81715
8,1960,Happy Days,Marv Johnson,Urban,178,7,5036,170,302,6495,41827.0,3919,42129.0,9,0,0,0,0,0,0,0,0,0,1,91,91,19436,5,3,2,4212,2,3,81715
8,1966,Baby I Need You,The Manhattans,Urban,7,2,7920,921,402,6275,41647.0,3923,42049.0,9,0,0,0,0,0,0,0,0,0,1,16,137,19436,5,3,2,4213,2,3,81715
6,1970,I Like Your Lovin' (Do You Like Mine),The Chi-lites,Urban,110,6,5740,876,2692,4479,39123.0,4000,41815.0,9,0,0,0,0,0,0,0,0,0,1,17,156,19436,5,3,2,4218,2,3,81715
8,1967,What've I Done (To Make You Mad),Linda Jones,Urban,147,6,5368,696,618,5932,41186.0,3942,41804.0,9,0,0,0,0,0,0,0,0,0,1,21,30,19436,5,3,2,4219,2,3,81715
3,1967,Honey Chile,Martha Reeves & The Vandellas,Urban,847,12,1246,336,19553,2393,22174.0,4707,41727.0,9,0,0,0,0,0,0,0,0,0,1,44,50,19436,6,3,2,4220,2,3,81715
4,1965,Temptation 'Bout To Get Me,The Knight Bros.,Urban,130,5,5538,1880,11976,2921,29713.0,4340,41689.0,9,0,0,0,0,0,0,0,0,0,1,5,5,19436,6,3,2,4221,2,3,81715
10,1969,Let Me Be The One,Peaches & Herb,Urban,88,4,6002,200,14,7896,41571.0,3930,41585.0,9,0,0,0,0,0,0,0,0,0,1,77,155,19436,5,3,2,4226,2,3,81715
6,1964,Here's A Heart,The Diplomats,Urban,16,3,7428,2118,1578,5026,39816.0,3982,41394.0,9,0,0,0,0,0,0,0,0,0,1,3,3,19436,5,3,2,4232,2,3,81715
10,1970,(Do The) Push And Pull Part I,Rufus Thomas,Urban,22,2,7161,279,7,8002,41078.0,3946,41085.0,9,0,0,0,0,0,0,0,0,0,1,54,85,19436,5,3,2,4239,2,3,81715
4,1968,Keep On Lovin' Me Honey,Marvin Gaye & Tammi Terrell,Urban,449,7,2953,161,11134,3004,29943.0,4328,41077.0,9,0,0,0,0,0,0,0,0,0,1,96,96,19436,6,3,2,4240,2,3,81715
5,1964,One Way Love,The Drifters,Urban,233,7,4587,17,3780,4106,37130.0,4058,40910.0,9,0,0,0,0,0,0,0,0,0,1,273,273,19436,5,3,2,4243,2,3,81715
3,1964,The Price,Solomon Burke,Urban,177,5,5050,75,24805,2170,16039.0,5120,40844.0,9,0,0,0,0,0,0,0,0,0,1,154,163,19436,7,4,2,4245,2,3,81715
3,1967,Knucklehead,Bar-Kays,Urban,70,4,6214,782,21586,2295,19237.0,4866,40823.0,9,0,0,0,0,0,0,0,0,0,1,19,39,19436,6,3,2,4246,2,3,81715
3,1968,I Can't Stop Dancing,Archie Bell & The Drells,Urban,725,10,1684,247,22982,2239,17725.0,4976,40707.0,9,0,0,0,0,0,0,0,0,0,1,62,71,19436,6,3,2,4249,2,3,81715
3,1968,Yester Love,Smokey Robinson & The Miracles,Urban,434,8,3049,105,18804,2438,21880.0,4726,40684.0,9,0,0,0,0,0,0,0,0,0,1,129,180,19436,6,3,2,4250,2,3,81715
4,1966,Real Humdinger,J.J. Barnes,Urban,73,5,6185,986,15566,2623,25091.0,4557,40657.0,9,0,0,0,0,0,0,0,0,0,1,15,15,19436,6,3,2,4252,2,3,81715
5,1968,There Was A Time,Gene Chandler,Urban,44,3,6637,90,5509,3741,35033.0,4130,40542.0,9,0,0,0,0,0,0,0,0,0,1,142,153,19436,5,3,2,4253,2,3,81715
10,1962,Release Me,Esther Phillips Little Esther,Urban,995,16,762,957,1,8188,40396.0,3959,40397.0,9,0,0,0,0,0,0,0,0,0,1,16,16,19436,5,3,2,4257,2,3,81715
6,1969,Is It Something You've Got,Tyrone Davis,Urban,340,7,3677,310,2329,4627,37906.0,4028,40235.0,9,0,0,0,0,0,0,0,0,0,1,50,122,19436,5,3,2,4264,2,3,81715
3,1967,Glory Of Love,Otis Redding,Urban,139,4,5442,56,29948,1982,10253.0,5718,40201.0,9,0,0,0,0,0,0,0,0,0,1,178,178,19436,7,4,3,4269,2,3,81715
4,1958,This Little Girl's Gone Rockin',Ruth Brown,Urban,434,10,3048,508,12323,2879,27538.0,4438,39861.0,9,0,0,0,0,0,0,0,0,0,1,29,29,19436,6,3,2,4279,2,3,81715
4,1965,You've Been In Love Too Long,Martha & The Vandellas,Urban,359,7,3550,81,11914,2930,27870.0,4427,39784.0,9,0,0,0,0,0,0,0,0,0,1,150,150,19436,6,3,2,4283,2,3,81715
4,1969,Don't Let The Joneses Get You Down,The Temptations,Urban,551,8,2409,18,13775,2745,25964.0,4512,39739.0,9,0,0,0,0,0,0,0,0,0,1,269,478,19436,6,3,2,4285,2,3,81715
7,1961,The Way I Am,Jackie Wilson,Urban,212,6,4755,7,885,5616,38781.0,4007,39666.0,9,0,0,0,0,0,0,0,0,0,1,338,353,19436,5,3,2,4287,2,3,81715
7,1967,An Open Letter To My Teenage Son,Victor Lundberg,Urban,404,6,3231,1683,937,5551,38709.0,4012,39646.0,9,0,0,0,0,0,0,0,0,0,1,6,6,19436,5,3,2,4289,2,3,81715
5,1968,I'll Never Do You Wrong,Joe Tex,Urban,184,5,4988,72,7566,3420,31960.0,4251,39526.0,9,0,0,0,0,0,0,0,0,0,1,159,206,19436,6,3,2,4294,2,3,81715
6,1961,Shu Rah,Fats Domino,Urban,336,7,3716,10,2832,4420,36399.0,4080,39231.0,9,0,0,0,0,0,0,0,0,0,1,318,318,19436,5,3,2,4299,2,3,81715
5,1965,The Clapping Song (Clap Pat Clap Slap),Shirley Ellis,Urban,656,9,1962,283,5489,3744,33550.0,4181,39039.0,9,0,0,0,0,0,0,0,0,0,1,54,54,19436,5,3,2,4302,2,3,81715
5,1970,(I Can Feel Those Vibrations) This Love Is Real,Jackie Wilson,Urban,5,2,8021,7,4713,3891,33809.0,4171,38522.0,9,0,0,0,0,0,0,0,0,0,1,338,353,19436,5,3,2,4310,2,3,81715
3,1962,Don't Play That Song (You Lied),Ben E. King,Urban,725,12,1685,111,35346,1836,2994.0,7136,38340.0,9,0,0,0,0,0,0,0,0,0,1,124,163,19436,9,5,3,4317,2,3,81715
5,1966,Can't You See (You're Losing Me),Mary Wells,Urban,16,3,7439,65,4644,3908,33676.0,4177,38320.0,9,0,0,0,0,0,0,0,0,0,1,171,171,19436,5,3,2,4318,2,3,81715
6,1967,To Be A Lover,Gene Chandler,Urban,24,4,7090,90,2237,4679,36050.0,4091,38287.0,9,0,0,0,0,0,0,0,0,0,1,142,153,19436,5,3,2,4319,2,3,81715
7,1965,Come Back Baby,Roddie Joy,Urban,48,5,6550,1878,767,5747,37417.0,4045,38184.0,9,0,0,0,0,0,0,0,0,0,1,5,5,19436,5,3,2,4323,2,3,81715
3,1966,Said I Wasn't Gonna Tell Nobody,Sam & Dave,Urban,161,6,5220,150,33558,1876,4560.0,6706,38118.0,9,0,0,0,0,0,0,0,0,0,1,99,99,19436,8,5,3,4327,2,3,81715
7,1966,Lonely Soldier,Mike Williams,Urban,120,5,5641,1807,910,5591,37201.0,4054,38111.0,9,0,0,0,0,0,0,0,0,0,1,5,5,19436,5,3,2,4328,2,3,81715
7,1968,Pickin' Wild Mountain Berries,Peggy Scott & Jo Jo Benson,Urban,545,10,2444,459,1132,5368,36273.0,4086,37405.0,9,0,0,0,0,0,0,0,0,0,1,32,32,19436,5,3,2,4349,2,3,81715
