,song,artist,sum,count,lastfm_count
5070,I'll Take You Where The Music's Playing,The Drifters,367,6,1827.0
5071,A Cottage For Sale,Little Willie John,475,6,1303.0
5072,I'll Never Fall In Love Again,Johnnie Ray,489,6,5091.0
5073,Two-Bit Manchild,Neil Diamond,446,6,6059.0
5074,Above The Stars,Mr. Acker Bilk,444,6,388.0
5075,"Baby, Do The Philly Dog",The Olympics,459,6,1658.0
5076,"Abraham, Martin And John",Moms Mabley,305,6,677.0
5077,"Abraham, Martin And John",Smokey Robinson & The Miracles,280,6,6126.0
5078,Drop By My Place,Little Carl Carlton,507,6,481.0
5079,Scratchy,Travis Wammack,519,6,2370.0
5080,I'm A Nut,Leroy Pullins,409,6,3036.0
5081,Satisfied With You,The Dave Clark Five,365,6,1648.0
5082,Dusty,The Rag Dolls,410,6,627.0
5083,Anna (Go To Him),Arthur Alexander,454,6,24219.0
5084,Serenata,Sarah Vaughan,525,6,2897.0
5085,Up Town,Roy Orbison,488,6,3692.0
5086,"Up Tight, Good Man",Laura Lee,575,6,133.0
5087,Ease Back,The Meters,449,6,78732.0
5088,Safe In My Garden,The Mamas & The Papas,379,6,46384.0
5089,Send My Baby Back,Freddie Hughes,584,6,415.0
5090,Said I Wasn't Gonna Tell Nobody,Sam & Dave,445,6,33558.0
5091,Brenda,The Cupids,412,6,307.0
5092,Earth Angel (Will You Be Mine),The Vogues,336,6,2388.0
5093,The Feeling Is Right,Clarence Carter,449,6,3022.0
5094,I'll Be Seeing You,The Five Satins,543,6,2519.0
5095,Twinkle Toes,Roy Orbison,289,6,2653.0
5096,The Ferris Wheel,The Everly Brothers,489,6,3384.0
5097,Up And Down,The McCoys,375,6,1564.0
5098,Twelve Thirty (Young Girls Are Coming To The Canyon),The Mamas & The Papas,198,6,61663.0
5099,Anna,Jorgen Ingmann & His Guitar,420,6,10.0
5100,San Francisco Girls (Return of the Native),Fever Tree,550,6,14777.0
5101,Until It's Time For You To Go,Neil Diamond,378,6,5437.0
5102,I'll Be With You In Apple Blossom Time,Wayne Newton,386,6,2212.0
5103,Gotta Lotta Love,Steve Alaimo,498,6,48.0
5104,Unsquare Dance,The Dave Brubeck Quartet,519,6,122202.0
5105,The Girl Most Likely,Jeannie C. Riley,395,6,1642.0
5106,Don't Go Near The Eskimos,Ben Colder,436,6,632.0
5107,Baby You're So Fine,Mickey & Sylvia,394,6,137.0
5108,Another Night,Dionne Warwick,354,6,6957.0
5109,The Composer,Diana Ross & The Supremes,202,6,11927.0
5110,In Our Time,Nancy Sinatra,371,6,29034.0
5111,In Need Of A Friend,The Cowsills,390,6,6370.0
5112,Do Unto Me,James & Bobby Purify,456,6,1193.0
5113,"Ain't It, Baby",The Miracles,385,6,67.0
5114,Raise Your Hand,Eddie Floyd,529,6,35510.0
5115,In My Lonely Room,Martha & The Vandellas,342,6,20679.0
5116,Since You Showed Me How To Be Happy,Jackie Wilson,284,6,6976.0
5117,Too Many Fish In The Sea & Three Little Fishes,Mitch Ryder And The Detroit Wheels,256,6,275.0
5118,Impossible Mission (Mission Impossible),Soul Survivors,420,6,71.0
5119,Rat Race,The Drifters,489,6,3021.0
5120,Too Pooped To Pop (Casey),Chuck Berry,367,6,8.0
5121,Immigrant Song,Led Zeppelin,293,6,6268358.0
5122,Wendy,The Beach Boys,337,6,141261.0
5123,Baby What Do You Want Me To Do,Barbara Lewis,468,6,1080.0
5124,"Well-A, Well-A",Shirley & Lee,521,6,46.0
5125,(Open Up The Door) Let The Good Times In,Dean Martin,404,6,7740.0
5126,I Only Have Eyes For You,The Lettermen,486,6,5128.0
5127,Silver Threads And Golden Needles,Jody Miller,404,6,36865.0
5128,Me Japanese Boy I Love You,Bobby Goldsboro,526,6,4089.0
5129,Me And My Shadow,Frank Sinatra & Sammy Davis Jr.,458,6,6557.0
5130,"Top Forty, News, Weather And Sports",Mark Dinning,548,6,217.0
5131,Red Red Wine,Vic Dana,476,6,91.0
5132,Goodnight My Love,The Happenings,362,6,1363.0
5133,Love's Made A Fool Of You,Bobby Fuller Four,281,6,5691.0
5134,Love You So Much,New Colony Six,456,6,1342.0
5135,I've Been Loved Before,Shirley and Lee,567,6,509.0
5136,Rain In My Heart,Frank Sinatra,418,6,12380.0
5137,Didn't We,Richard Harris,424,6,1734.0
5138,Put Your Arms Around Me Honey,Fats Domino,440,6,1572.0
5139,Love Theme From The Sandpiper (The Shadow Of Your Smile),Tony Bennett,584,6,3.0
5140,Is It Really Over?,Jim Reeves,499,6,7509.0
5141,Skokiaan (South African Song),Bill Haley And His Comets,460,6,157.0
5142,You're The Only World I Know,Sonny James,562,6,9341.0
5143,Ski King,E.C. Beatty,347,6,11.0
5144,Is It Because I'm Black,Syl Johnson,487,6,98294.0
5145,Skate Now,Lou Courtney,497,6,611.0
5146,What Are Boys Made Of,The Percells,395,6,1054.0
5147,I Met Her In Church,The Box Tops,320,6,8596.0
5148,The Climb,The Kingsmen,456,6,7541.0
5149,Six White Horses,Tommy Cash,505,6,5097.0
5150,These Foolish Things,James Brown And The Famous Flames,443,6,24.0
5151,What Am I Gonna Do,Jimmy Clanton,419,6,284.0
5152,I Missed Me,Jim Reeves,374,6,7289.0
5153,Six Man Band,The Association,359,6,11615.0
5154,Six Boys And Seven Girls,Anita Bryant,437,6,23883.0
5155,What A Sweet Thing That Was,The Shirelles,402,6,16674.0
5156,"Another Day, Another Heartache",The 5th Dimension,382,6,5300.0
5157,In The Summer Of His Years,Connie Francis,358,6,16735.0
5158,In The Still Of The Night,Paul Anka,439,6,371.0
5159,You've Got My Mind Messed Up,James Carr,481,6,36479.0
5160,If You Need Me,Wilson Pickett,448,6,71948.0
5161,Side Car Cycle,Charlie Ryan and the Timberline Riders,527,6,17.0
5162,We Told You Not To Marry,Titus Turner,542,6,849.0
5163,"We Love You, Call Collect",Art Linkletter,335,6,67.0
5164,A World Without Love,Bobby Rydell,528,6,1181.0
5165,Watch Your Step,Bobby Parker,411,6,9384.0
5166,(We'll Be) United,The Intruders,531,6,11401.0
5167,I Surrender,Fontella Bass,494,6,15279.0
5168,Right By My Side,Ricky Nelson,451,6,1462.0
5169,The Dedication Song,Freddy Cannon,311,6,1012.0
5170,She's Ready,Spiral Starecase Featuring: Pat Upton,487,6,1.0
5171,Everybody Go Home,Eydie Gorme,523,6,409.0
5172,I Take What I Want,James & Bobby Purify,332,6,2151.0
5173,Young Boy Blues,Ben E. King,454,6,23110.0
5174,Young Ideas,Chico Holiday,490,6,128.0
5175,Young Love,Lesley Gore,365,6,2752.0
5176,Ain't Doing Too Bad (Part 1),Bobby Bland,358,6,42.0
5177,Lovey Dovey,Otis & Carla,447,6,2643.0
5178,(That's) What The Nitty Gritty Is,Shirley Ellis,472,6,439.0
5179,Every Night (Without You),Paul Anka,400,6,2274.0
5180,I Think I'm Gonna Kill Myself,Buddy Knox,434,6,19670.0
5181,Don't Do It,Micky Dolenz,472,6,227.0
5182,She's Coming Home,The Zombies,392,6,76293.0
5183,Road Runner,Bo Diddley,524,6,73056.0
5184,Don't Forget About Me,Dusty Springfield,440,6,107731.0
5185,She'll Never Know,Brenda Lee,328,6,969.0
5186,Broken Heart,The Fiestas,537,6,1356.0
5187,Young Boy,Barbara Greene,526,6,250.0
5188,I Still Get Jealous,Joni James,447,6,23088.0
5189,The Happy Muleteer,Ivo Robic,467,6,134.0
5190,We Got A Thing That's In The Groove,The Capitols,425,6,2514.0
5191,Goodnight My Love (Pleasant Dreams),Ray Peterson,440,6,132.0
5192,We Love You,The Rolling Stones,364,6,185012.0
5193,The Dark End Of The Street,James Carr,514,6,129212.0
5194,"Back At The Chicken Shack, Part 1",Jimmy Smith,436,6,5.0
5195,Maybe Tomorrow,The Iveys,438,6,4564.0
5196,Maybe The Rain Will Fall,The Cascades,424,6,58.0
5197,Maybe Just Today,Bobby Vee And The Strangers,358,6,1.0
5198,Shout,Lulu And The Luvers,575,6,80070.0
5199,If This World Were Mine,Marvin Gaye & Tammi Terrell,438,6,51648.0
5200,If This Is Love (I'd Rather Be Lonely),The Precisions,403,6,12360.0
5201,If Somebody Told You,Anna King,445,6,7058.0
5202,Brooklyn Roads,Neil Diamond,422,6,52690.0
5203,Tracks Of My Tears,Aretha Franklin,486,6,31273.0
5204,We Could,Al Martino,315,6,374.0
5205,We Can Make Music,Tommy Roe,351,6,1140.0
5206,We Can Make It Baby,The Originals,510,6,1504.0
5207,(We've Got) Honey Love,Martha Reeves & The Vandellas,424,6,5154.0
5208,I Stand Accused,Jerry Butler,425,6,5573.0
5209,If It Wasn't For Bad Luck,Ray Charles & Jimmy Lewis,498,6,3139.0
5210,Everybody Knows Matilda,Duke Baxter,389,6,136.0
5211,A Working Man's Prayer,Arthur Prysock,453,6,17.0
5212,The Happy Reindeer,"Dancer, Prancer And Nervous",411,6,357.0
5213,Baby Baby Baby,Anna King-Bobby Byrd,358,6,2.0
5214,Don't Let Her Be Your Baby,The Contours,455,6,4513.0
5215,I Can't Believe That You've Stopped Loving Me,Charley Pride,469,6,18022.0
5216,Not Too Young To Get Married,Bob B. Soxx And The Blue Jeans,444,6,28330.0
5217,Monkey-Shine,Bill Black's Combo,332,6,73.0
5218,A Little Bit Now (A Little Bit Later),The Majors,423,6,62.0
5219,That's How Much I Love You,Pat Boone,378,6,256.0
5220,Little Boy (In Grown Up Clothes),The 4 Seasons,425,6,470.0
5221,Nobody's Baby Again,Dean Martin,429,6,9706.0
5222,Chapel By The Sea,Billy Vaughn And His Orchestra,476,6,25.0
5223,Come Go With Me,Dion,361,6,9303.0
5224,Ashes To Ashes,The Mindbenders,438,6,630.0
5225,"Laura, What's He Got That I Ain't Got",Frankie Laine,458,6,23.0
5226,All The Love I've Got,Marv Johnson,437,6,893.0
5227,You Should Have Seen The Way He Looked At Me,The Dixie Cups,335,6,3182.0
5228,A Lover's Concerto,Sarah Vaughan,448,6,11763.0
5229,Come On And Say It,The Grass Roots,431,6,4125.0
5230,You Make Me Real/Roadhouse Blues,The Doors,400,6,0.0
5231,Laudy Miss Claudy,The Buckinghams,372,6,25.0
5232,Bluebirds Over The Mountain,The Beach Boys,388,6,62797.0
5233,Not Responsible,Tom Jones,422,6,18088.0
5234,Surfin,The Beach Boys,501,6,5508.0
5235,That's All,Rick Nelson,346,6,266.0
5236,Come Back,The Five Stairsteps,425,6,2891.0
5237,Suzanne,Noel Harrison,385,6,782.0
5238,Hobo Flats - Part I,Jimmy Smith,492,6,1.0
5239,A Love Of My Own,Carla Thomas,395,6,21923.0
5240,The Very Thought Of You,Little Willie John,460,6,735.0
5241,Tears From An Angel,Troy Shondell,499,6,214.0
5242,Give Me One More Chance,Wilmer And The Dukes,534,6,346.0
5243,Get Down,Harvey Scales,500,6,101.0
5244,Let Me Be Good To You,Carla Thomas,446,6,34871.0
5245,No One To Cry To,Ray Charles,413,6,3720.0
5246,Looking Back,Joe Simon,520,6,220.0
5247,"Can't Get Enough Of You, Baby",? (Question Mark) & The Mysterians,379,6,7525.0
5248,My Man,Peggy Lee,545,6,13810.0
5249,Come Back,Johnny Mathis,440,6,37.0
5250,Sweet Chile,Sheb Wooley,476,6,22.0
5251,You Send Me,Aretha Franklin,389,6,121892.0
5252,Bon-Doo-Wah,The Orlons,437,6,662.0
5253,Monsters' Holiday,Bobby Boris Pickett And The Crypt-Kickers,277,6,11.0
5254,My Man,Barbra Streisand,514,6,81900.0
5255,Chapel Of Dreams,The Dubs,547,6,4144.0
5256,The Way I Am,Jackie Wilson,394,6,885.0
5257,Hither And Thither And Yon,Brook Benton,419,6,821.0
5258,Not Too Long Ago,The Uniques Featuring Joe Stampley,450,6,6.0
5259,Little Games,The Yardbirds,358,6,33520.0
5260,With A Little Help From My Friends,Joe Cocker,464,6,1096769.0
5261,Surfer Joe,The Surfaris,435,6,20387.0
5262,Glad She's A Woman,Bobby Goldsboro,442,6,235.0
5263,He Cried,The Shangri-Las,428,6,48446.0
5264,Little Marie,Chuck Berry,435,6,20597.0
5265,Teenage Heaven,Johnny Cymbal,405,6,612.0
5266,Home Cookin,Jr. Walker & The All Stars,330,6,25.0
5267,Without Her,Herb Alpert,416,6,1591.0
5268,My Heart Belongs To Only You,Jackie Wilson,438,6,985.0
5269,Ode To Billie Joe,The Kingpins,263,6,4.0
5270,Cerveza,Bert Kaempfert And His Orchestra,521,6,1914.0
5271,Come September,Billy Vaughn And His Orchestra,480,6,265.0
5272,Come Softly To Me,Ronnie Height,355,6,30.0
5273,You Can't Roller Skate In A Buffalo Herd,Roger Miller,352,6,60381.0
5274,La Montana (If She Should Come To You),Frank DeVol and his Rainbow Strings,518,6,3.0
5275,A Lover's Question,Otis Redding,329,6,16853.0
5276,With Pen In Hand,Billy Vera,356,6,24.0
5277,Honey (I Miss You),O.C. Smith,357,6,196.0
5278,"Alright, Okay, You Win",Peggy Lee,458,6,52264.0
5279,Little Miss Sad,The Five Emprees,500,6,491.0
5280,All Or Nothing,Patti LaBelle And The Blue Belles,451,6,489.0
5281,Lady Bird,Nancy Sinatra & Lee Hazlewood,222,6,68294.0
5282,Lady Jane,The Rolling Stones,269,6,597206.0
5283,"America, Communicate With Me",Ray Stevens,313,6,286.0
5284,Woman Helping Man,The Vogues,356,6,1153.0
5285,Bei Mir Bist Du Schön,Louis Prima And Keely Smith,465,6,5.0
5286,Surf Party,Chubby Checker,381,6,1791.0
5287,You Can Have Him,Dionne Warwick,512,6,3496.0
5288,Lara's Theme from Dr. Zhivago,Roger Williams,466,6,15.0
5289,Money (That's What I Want) (Part 1),Jr. Walker & The All Stars,395,6,424.0
5290,Nothing Can Take The Place Of You,Brook Benton,501,6,401.0
5291,Come Prima (Koma Preema),Polly Bergen,490,6,16.0
5292,Give Us Your Blessing,Ray Peterson,463,6,429.0
5293,Bandit Of My Dreams,Eddie Hodges,489,6,2097.0
5294,Lost,Jerry Butler,429,6,3665.0
5295,Money,The Lovin' Spoonful,368,6,17188.0
5296,Holy Man,Diane Kolby,459,6,80.0
5297,Giving Up On Love,Jerry Butler,387,6,2298.0
5298,Gonna Raise A Rukus Tonight,Jimmy Dean,492,6,7.0
5299,Lalena,Donovan,270,6,101575.0
5300,Now I Know,Jack Jones,462,6,71.0
5301,You Talk About Love,Barbara George,330,6,841.0
5302,Wizard Of Love,The Ly - Dells,407,6,1.0
5303,(Don't Worry) If There's A Hell Below We're All Going To Go,Curtis Mayfield,390,6,92830.0
5304,"Workout Stevie, Workout",Little Stevie Wonder,256,6,4943.0
5305,Sweet Memories,Andy Williams,485,6,3511.0
5306,You Better Go,Derek Martin,507,6,610.0
5307,My Way Of Life,Frank Sinatra,432,6,11837.0
5308,Hey Love,Stevie Wonder,566,6,119053.0
5309,Mornin' Glory,Bobbie Gentry & Glen Campbell,491,6,197.0
5310,My Way,Brook Benton,492,6,486.0
5311,Hey Now,Lesley Gore,515,6,14706.0
5312,Ghost Riders In The Sky,Baja Marimba Band,396,6,966.0
5313,Girls,Major Lance,448,6,2117.0
5314,Never Gonna Let Him Know,Debbie Taylor,553,6,704.0
5315,Alone With You,Brenda Lee,364,6,98.0
5316,Girls In Love,Gary Lewis And The Playboys,309,6,152.0
5317,"Yes, I'm Lonesome Tonight",Thelma Carpenter,413,6,51.0
5318,"Yes, I'm Lonesome Tonight",Dodie Stevens,456,6,1034.0
5319,A Little Bit Of Soap,The Exciters,407,6,2766.0
5320,"Yes Sir, That's My Baby",Ricky Nelson,301,6,3070.0
5321,That's The Way God Planned It,Billy Preston,423,6,25770.0
5322,Yes Indeed,Pete Fountain,449,6,281.0
5323,Taboo,Arthur Lyman,425,6,17386.0
5324,Let's Go Again (Where We Went Last Night),Hank Ballard And The Midnighters,368,6,64.0
5325,"Never, Never",The Jive Five,517,6,1769.0
5326,Almost Persuaded No. 2,Ben Colder,419,6,378.0
5327,"Neighbor, Neighbor",Jimmy Hughes,467,6,10764.0
5328,China Nights (Shina No Yoru),Kyu Sakamoto,410,6,1355.0
5329,Yesterday's Dreams,Four Tops,361,6,26753.0
5330,Hey Hey Bunny,John Fred And The Playboys,418,6,0.0
5331,The Story Of Rock And Roll,The Turtles,354,6,5094.0
5332,Life And Death In G & A,Abaco Dream,497,6,1047.0
5333,Light Of Love,Peggy Lee,445,6,932.0
5334,Girl I Need You,The Artistics,450,6,1911.0
5335,Nature Boy,Bobby Darin,336,6,15173.0
5336,Let's Stomp,Bobby Comstock,412,6,2971.0
5337,Going To The Country,The Steve Miller Band,469,6,25701.0
5338,Are You Lonesome Tonight,Jaye P. Morgan,457,6,81.0
5339,The Lovin' Touch,Mark Dinning,547,6,552.0
5340,Yet...I Know (Et Pourtant),Steve Lawrence,502,6,20.0
5341,Hey Joe,Wilson Pickett,408,6,24855.0
5342,More Than The Eye Can See,Al Martino,390,6,77.0
5343,Long Live Our Love,The Shangri-Las,300,6,41618.0
5344,That's My Desire,Yvonne Baker and the Sensations,473,6,2.0
5345,Cherrystone,Addrisi Brothers,491,6,247.0
5346,"Like, Long Hair",Paul Revere & The Raiders,373,6,2532.0
5347,Border Song (Holy Moses)/You And Me,Aretha Franklin,291,6,0.0
5348,"My True Carrie, Love",Nat King Cole,365,6,32.0
5349,"Never, Never Leave Me",Mary Wells,407,6,1529.0
5350,You Are Beautiful,Johnny Mathis,422,6,1176.0
5351,Cleo's Mood,Jr. Walker & The All Stars,349,6,190948.0
5352,Get Rhythm,Johnny Cash,442,6,1156865.0
5353,Let The Music Take Your Mind,Kool & The Gang,515,6,12744.0
5354,Lipstick Traces (On A Cigarette),Benny Spellman,532,6,8605.0
5355,Teardrops Will Fall,Dicky Doo And The Don'ts,454,6,64.0
5356,Can't Nobody Love You,Solomon Burke,460,6,35111.0
5357,Nineteen Days,The Dave Clark Five,363,6,3279.0
5358,Nite Owl,Dukays,515,6,66.0
5359,Clementine,Jan & Dean,495,6,1570.0
5360,That's What Love Is Made Of,The Miracles,304,6,2662.0
5361,Getting Mighty Crowded,Betty Everett,450,6,40862.0
5362,The Touchables In Brooklyn,Dickie Goodman,359,6,201.0
5363,Amapola,Jacky Noguez And His Orchestra,421,6,9.0
5364,Get It Together (Part 1),James Brown And The Famous Flames,295,6,34.0
5365,3rd Man Theme,Herb Alpert & The Tijuana Brass,362,6,4726.0
5366,Are You A Boy Or Are You A Girl,The Barbarians,395,6,23134.0
5367,Let Me Go The Right Way,The Supremes,556,6,13191.0
5368,Get It From The Bottom,The Steelers,406,6,730.0
5369,No Matter What Sign You Are,Diana Ross & The Supremes,242,6,20145.0
5370,The Same Old Me,Guy Mitchell,388,6,37.0
5371,The Loser (With A Broken Heart),Gary Lewis And The Playboys,323,6,76.0
5372,T'ain't Nothin' To Me,The Coasters,431,6,204.0
5373,Nice 'N' Easy,Frank Sinatra,457,6,212505.0
5374,New Orleans,Neil Diamond,406,6,2939.0
5375,Tapioca Tundra,The Monkees,295,6,26800.0
5376,Girls It Ain't Easy,The Honey Cone,443,6,11686.0
5377,The Things We Did Last Summer,Shelley Fabares,357,6,1080.0
5378,You Must Have Been A Beautiful Baby,The Dave Clark Five,281,6,674.0
5379,"Hey, Let's Twist",Joey Dee & the Starliters,223,6,301.0
5380,Give All Your Love To Me,Gerry And The Pacemakers,466,6,3833.0
5381,"Hey, Mr. Sax Man",Boots Randolph,523,6,121.0
5382,Cinderella Rockefella,Esther & Abi Ofarim,469,6,15138.0
5383,Morning After,Mar-Keys,396,6,13565.0
5384,Swingin' On A Rainbow,Frankie Avalon,413,6,1039.0
5385,Give It Away,The Chi-lites,559,6,13294.0
5386,Have I Stayed Too Long,Sonny & Cher,360,6,2444.0
5387,Getting The Corners,The T.S.U. Toronadoes,466,6,4662.0
5388,Havin' Fun,Dion,365,6,3619.0
5389,Cinderella Sunshine,Paul Revere & The Raiders Featuring Mark Lindsay,386,6,2334.0
5390,Years From Now,Jackie Wilson,360,6,1185.0
5391,Yea - Yea (Class Cutter),Dale Hawkins,380,6,5.0
5392,Mom And Dad's Waltz,Patti Page,440,6,367.0
5393,"Ob-La-Di, Ob-La-Da",Arthur Conley,360,6,2115.0
5394,One More Mountain To Climb,Ronnie Dove,332,6,89.0
5395,You'll Answer To Me,Patti Page,325,6,36.0
5396,Country Girl - City Man,Billy Vera & Judy Clay,289,6,36.0
5397,That Kind Of Woman,Merrilee Rush & The Turnabouts,477,6,553.0
5398,Temptation,The Everly Brothers,285,6,23179.0
5399,Stranger In Town,Del Shannon,258,6,19348.0
5400,Strange Feeling,Billy Stewart,481,6,7842.0
5401,My Babe,Ronnie Dove,388,6,233.0
5402,Capture The Moment,Jay & The Americans,401,6,203.0
5403,Muskrat Ramble,Freddy Cannon,446,6,5165.0
5404,Wild Honey,The Beach Boys,242,6,230600.0
5405,"From The Bottom Of My Heart (Dammi, Dammi, Dammi)",Dean Martin,569,6,4608.0
5406,Go With Me,Gene And Debbe,503,6,8.0
5407,Good Combination,Sonny & Cher,385,6,2665.0
5408,Cap And Gown,Marty Robbins,430,6,238.0
5409,From Russia With Love,The Village Stompers,519,6,441.0
5410,"One, Two, Three",Ramsey Lewis,460,6,5680.0
5411,From Me To You,The Beatles,360,6,2217503.0
5412,Love In Every Room,Paul Mauriat And His Orchestra,409,6,17.0
5413,A Miracle,Frankie Avalon,513,6,393.0
5414,Stop! - Get A Ticket,Clefs Of Lavender Hill,515,6,55.0
5415,A House Is Not A Home,Dionne Warwick,490,6,33118.0
5416,Temptation,Roger Williams,446,6,523.0
5417,One Night Affair,The O'Jays,449,6,9078.0
5418,Carol,Tommy Roe,460,6,482.0
5419,Humphrey The Camel,Jack Blanchard & Misty Morgan,536,6,617.0
5420,Tell Me To My Face,Keith,301,6,729.0
5421,Lonely Street,Clarence Henry,418,6,1893.0
5422,Love Bug,Jack Jones,455,6,40.0
5423,One Man Band,Three Dog Night,210,6,31347.0
5424,Anytime At All,Frank Sinatra,356,6,56.0
5425,One Mint Julep,Chet Atkins,530,6,2393.0
5426,You Don't Know Me,Elvis Presley With The Jordanaires,341,6,0.0
5427,Street Fighting Man,The Rolling Stones,356,6,1961410.0
5428,Ben Crazy,Dickie Goodman,360,6,83.0
5429,Strawberry Shortcake,Jay And The Techniques,314,6,135.0
5430,Hurt,Little Anthony And The Imperials,400,6,1988.0
5431,Carmen,Herb Alpert & The Tijuana Brass,376,6,2028.0
5432,Anyone Who Knows What Love Is (will understand),Irma Thomas,388,6,159646.0
5433,Love Can't Wait,Marty Robbins,459,6,35.0
5434,My Baby Don't Dig Me,Ray Charles and his Orchestra,402,6,1.0
5435,A Million To One,Five Stairsteps & Cubie,454,6,108.0
5436,You Were On My Mind,Crispian St. Peters,324,6,57319.0
5437,Mr. Bojangles,Nitty Gritty Dirt Band,381,6,110925.0
